,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
4891,51062932,0.45,False,De Pijp - Rivierenbuurt,52.34305,4.90372,Entire home/apt,2,1.0,1.0,11,$220.00,3,360,True,6,1,5.0,True,,110.0,660.0,0.08,0.21,0.17,4.99,De Pijp - Rivierenbuurt,0.01643835616438356,
4892,51081470,1.0,False,De Baarsjes - Oud-West,52.37247,4.86209,Entire home/apt,2,1.0,1.0,3,$130.00,2,1125,True,0,0,5.0,False,,65.0,260.0,0.07,0.14,0.2,4.99,De Baarsjes - Oud-West,,
4893,51100945,0.14,False,Centrum-Oost,52.36625,4.91226,Entire home/apt,2,1.0,1.0,8,$215.00,5,11,True,1,0,5.0,False,,107.5,1075.0,0.08,0.13,0.27,4.99,Centrum-Oost,0.6465753424657534,
4894,51102004,0.62,False,Oud-Noord,52.39944,4.89375,Private room,2,1.0,,42,$981.00,1,1125,True,25,0,4.54,True,,490.5,981.0,0.15,0.19,0.31,10.99,Oud-Noord,,
4895,51114986,1.0,True,Bos en Lommer,52.38165,4.8565,Entire home/apt,4,2.0,2.0,2,$166.00,1,2,True,0,0,4.92,False,,41.5,166.0,0.08,0.16,0.2,4.99,Bos en Lommer,,
4896,51116938,1.0,True,De Baarsjes - Oud-West,52.36325,4.86659,Entire home/apt,2,1.0,1.0,3,$150.00,3,5,True,0,0,5.0,False,,75.0,450.0,0.07,0.23,0.17,4.99,De Baarsjes - Oud-West,0.0,
4897,51119975,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36439,4.93306,Entire home/apt,4,2.0,2.0,11,$175.00,3,30,True,0,0,4.67,True,,43.75,525.0,0.08,0.24,0.2,4.99,Oostelijk Havengebied - Indische Buurt,0.0,
4898,51121596,0.0,False,De Baarsjes - Oud-West,52.35742,4.85573,Entire home/apt,4,2.0,2.0,12,$180.00,3,365,True,4,0,,False,,45.0,540.0,0.06,0.17,0.18,4.99,De Baarsjes - Oud-West,0.12054794520547946,
4899,51123644,0.55,False,De Baarsjes - Oud-West,52.36571,4.87566,Entire home/apt,2,1.0,1.0,8,$350.00,3,15,True,0,0,4.75,False,,175.0,1050.0,0.13,0.26,0.21,4.99,De Baarsjes - Oud-West,0.0136986301369863,
4900,51135299,0.81,False,Oud-Noord,52.3985,4.8956,Private room,2,1.0,1.0,35,$924.00,1,1125,True,27,0,,True,,462.0,924.0,0.11,0.26,0.26,10.99,Oud-Noord,,
4901,51140438,0.5,False,De Baarsjes - Oud-West,52.36943,4.85127,Entire home/apt,2,1.0,1.0,9,$99.00,6,10,True,0,1,5.0,True,,49.5,594.0,0.05,0.13,0.16,4.99,De Baarsjes - Oud-West,0.0,
4902,51144055,0.77,False,Centrum-West,52.37941,4.88221,Private room,3,1.0,3.0,8,$89.00,3,56,True,0,6,4.62,False,,29.67,267.0,0.04,0.12,0.15,4.99,Centrum-West,0.4054794520547945,
4903,51160914,0.53,False,Zuid,52.34943,4.86078,Entire home/apt,2,1.0,,11,$220.00,3,21,True,0,0,5.0,True,,110.0,660.0,0.13,0.3,0.27,4.99,Zuid,0.6301369863013698,
4904,51171051,0.5,False,De Baarsjes - Oud-West,52.36232,4.86093,Entire home/apt,3,2.0,1.0,8,$200.00,2,30,True,2,1,5.0,False,,66.67,400.0,0.09,0.25,0.26,4.99,De Baarsjes - Oud-West,0.005479452054794521,
4905,51195332,,False,Centrum-West,52.37815,4.88683,Private room,2,1.0,1.0,6,$200.00,2,14,True,0,0,,False,,100.0,400.0,0.11,0.17,0.25,4.99,Centrum-West,,
4906,51202359,0.63,True,Centrum-West,52.37489,4.88058,Entire home/apt,2,1.0,1.0,13,$159.00,2,20,True,4,0,4.9,False,,79.5,318.0,0.07,0.18,0.2,4.99,Centrum-West,,
4907,51202527,0.2,False,Westerpark,52.38293,4.87464,Entire home/apt,2,1.0,,7,$180.00,28,31,True,1,0,5.0,False,,90.0,5040.0,0.07,0.18,0.2,4.99,Westerpark,0.5287671232876713,
4908,51210209,1.0,True,Buitenveldert - Zuidas,52.32224,4.88033,Entire home/apt,2,1.0,1.0,4,$139.00,1,1125,True,10,6,4.85,True,,69.5,139.0,0.05,0.16,0.2,4.99,Buitenveldert - Zuidas,,
4909,51210294,1.0,True,Buitenveldert - Zuidas,52.32238,4.88081,Entire home/apt,2,1.0,1.0,11,$139.00,1,1125,True,18,2,4.7,True,,69.5,139.0,0.06,0.15,0.19,4.99,Buitenveldert - Zuidas,,
4910,51219225,0.61,True,Centrum-West,52.38336,4.88475,Entire home/apt,2,1.0,1.0,7,$145.00,7,180,True,19,0,5.0,False,,72.5,1015.0,0.04,0.16,0.15,4.99,Centrum-West,0.863013698630137,
4911,51223482,0.67,True,Centrum-West,52.37057,4.88881,Entire home/apt,4,2.0,3.0,12,$350.00,3,30,True,0,1,4.93,False,,87.5,1050.0,0.1,0.11,0.23,4.99,Centrum-West,0.0,
4912,51227630,1.0,False,Buitenveldert - Zuidas,52.3247,4.86559,Private room,2,1.0,1.0,10,$68.00,1,365,True,0,0,,True,,34.0,68.0,0.05,0.12,0.17,2.99,Buitenveldert - Zuidas,,
4913,51230457,0.33,False,Oud-Noord,52.39626,4.90543,Entire home/apt,4,2.0,2.0,10,$275.00,2,1125,True,0,0,5.0,False,,68.75,550.0,0.12,0.14,0.2,4.99,Oud-Noord,,
4914,51241075,0.49,False,De Baarsjes - Oud-West,52.36926,4.87478,Entire home/apt,4,2.0,2.0,11,$275.00,3,7,True,5,3,4.83,False,,68.75,825.0,0.1,0.12,0.23,4.99,De Baarsjes - Oud-West,0.07123287671232877,
4915,51256224,1.0,False,Buitenveldert - Zuidas,52.32625,4.86332,Private room,2,1.0,1.0,5,$50.00,1,365,True,0,0,,True,,25.0,50.0,0.05,0.13,0.14,2.99,Buitenveldert - Zuidas,,
4916,51260710,0.75,True,Centrum-West,52.374653,4.881059,Entire home/apt,6,3.0,3.0,28,$700.00,3,25,True,0,2,4.53,True,,116.67,2100.0,0.08,0.15,0.34,10.99,Centrum-West,0.005479452054794521,
4917,51276445,0.55,False,De Baarsjes - Oud-West,52.36261,4.85446,Entire home/apt,2,1.0,1.0,1,$100.00,4,365,True,2,2,5.0,False,,50.0,400.0,0.06,0.18,0.19,4.99,De Baarsjes - Oud-West,0.005479452054794521,
4918,51276785,,False,Oostelijk Havengebied - Indische Buurt,52.37303,4.9485,Entire home/apt,8,4.0,4.0,22,$600.00,3,30,True,0,0,,True,,75.0,1800.0,0.11,0.18,0.23,10.99,Oostelijk Havengebied - Indische Buurt,0.005479452054794521,
4919,51278872,0.58,False,De Baarsjes - Oud-West,52.36533,4.87505,Private room,2,1.0,1.0,15,$350.00,4,1125,True,4,0,5.0,False,,175.0,1400.0,0.08,0.19,0.22,4.99,De Baarsjes - Oud-West,0.273972602739726,
4920,51283980,0.62,False,Bos en Lommer,52.38064,4.84886,Entire home/apt,2,1.0,1.0,4,$103.00,4,30,True,0,1,5.0,False,,51.5,412.0,0.06,0.11,0.19,4.99,Bos en Lommer,0.2191780821917808,
4921,51297188,0.69,False,De Pijp - Rivierenbuurt,52.34375,4.9068,Entire home/apt,3,2.0,1.0,4,$60.00,5,365,True,0,0,,True,,20.0,300.0,0.07,0.08,0.15,2.99,De Pijp - Rivierenbuurt,0.0,
4922,51302114,0.91,False,Gaasperdam - Driemond,52.30342,4.96759,Private room,2,1.0,1.0,6,$59.00,1,1125,True,6,4,3.69,False,,29.5,59.0,0.07,0.14,0.16,2.99,Gaasperdam - Driemond,,
4923,51314809,1.0,True,Westerpark,52.38534,4.87453,Private room,2,1.0,1.0,15,$226.00,1,365,True,20,2,4.77,True,,113.0,226.0,0.04,0.11,0.25,4.99,Westerpark,0.9534246575342465,
4924,51316529,0.92,False,Watergraafsmeer,52.35311,4.94076,Private room,2,1.0,1.0,6,$65.00,2,365,True,0,3,4.17,False,,32.5,130.0,0.04,0.08,0.16,2.99,Watergraafsmeer,,
4925,51318268,0.53,False,De Baarsjes - Oud-West,52.36189,4.85787,Entire home/apt,2,1.0,1.0,12,$150.00,5,1125,True,5,1,5.0,False,,75.0,750.0,0.08,0.2,0.23,4.99,De Baarsjes - Oud-West,0.030136986301369864,
4926,51323866,0.8,False,Westerpark,52.37858,4.87147,Entire home/apt,2,1.0,,7,$94.00,2,50,True,5,1,5.0,False,,47.0,188.0,0.06,0.13,0.15,4.99,Westerpark,,
4927,51380625,0.8,False,De Baarsjes - Oud-West,52.36176,4.85603,Entire home/apt,3,2.0,1.0,16,$330.00,15,30,True,1,0,5.0,False,,110.0,4950.0,0.15,0.22,0.22,4.99,De Baarsjes - Oud-West,0.07945205479452055,
4928,51382300,0.63,True,Centrum-West,52.38416,4.8868,Entire home/apt,2,1.0,1.0,4,$135.00,7,1125,True,8,0,5.0,False,,67.5,945.0,0.06,0.13,0.14,4.99,Centrum-West,0.0273972602739726,
4929,51383116,0.58,False,Oud-Noord,52.40107,4.90031,Entire home/apt,4,2.0,2.0,10,$226.00,3,1125,True,0,2,4.6,False,,56.5,678.0,0.08,0.15,0.24,4.99,Oud-Noord,0.0,
4930,51397985,0.76,False,De Pijp - Rivierenbuurt,52.35057,4.90723,Entire home/apt,2,1.0,1.0,3,$67.00,1,7,True,2,1,4.75,False,,33.5,67.0,0.07,0.1,0.16,2.99,De Pijp - Rivierenbuurt,,
4931,51404069,0.44,False,Oud-Oost,52.35618,4.91198,Entire home/apt,2,1.0,1.0,4,$175.00,4,14,True,2,0,5.0,False,,87.5,700.0,0.08,0.14,0.2,4.99,Oud-Oost,0.43561643835616437,
4932,51416595,0.33,False,De Baarsjes - Oud-West,52.36218,4.85641,Entire home/apt,4,2.0,2.0,13,$300.00,14,30,True,0,0,5.0,False,,75.0,4200.0,0.1,0.17,0.29,4.99,De Baarsjes - Oud-West,0.1095890410958904,
4933,51427452,0.91,False,Westerpark,52.38127,4.87039,Entire home/apt,2,1.0,2.0,1,$117.00,2,30,True,0,1,5.0,False,,58.5,234.0,0.06,0.17,0.16,4.99,Westerpark,,
4934,51437810,0.77,False,De Baarsjes - Oud-West,52.37035,4.85665,Entire home/apt,4,2.0,2.0,7,$250.00,3,1125,True,0,0,5.0,False,,62.5,750.0,0.11,0.18,0.2,4.99,De Baarsjes - Oud-West,,
4935,51446589,0.18,False,De Pijp - Rivierenbuurt,52.3426,4.89477,Entire home/apt,2,1.0,1.0,6,$151.00,2,1125,True,0,0,5.0,False,,75.5,302.0,0.08,0.2,0.21,4.99,De Pijp - Rivierenbuurt,0.0,
4936,51447904,1.0,False,Bos en Lommer,52.37869,4.85029,Entire home/apt,3,2.0,1.0,1,$98.00,3,1125,True,0,0,5.0,True,,32.67,294.0,0.06,0.14,0.15,4.99,Bos en Lommer,0.0,
4937,51449896,1.0,True,Westerpark,52.37792,4.87703,Entire home/apt,2,1.0,1.0,10,$229.00,2,2,True,3,1,5.0,True,,114.5,458.0,0.07,0.14,0.23,4.99,Westerpark,,
4938,51457335,0.5,False,De Baarsjes - Oud-West,52.36341,4.85707,Entire home/apt,4,2.0,2.0,18,$400.00,3,365,True,3,0,4.65,True,,100.0,1200.0,0.12,0.2,0.25,10.99,De Baarsjes - Oud-West,0.00821917808219178,
4939,51476794,1.0,False,Westerpark,52.38236,4.86868,Entire home/apt,4,2.0,2.0,18,$350.00,3,3,True,0,0,4.85,True,,87.5,1050.0,0.09,0.16,0.22,4.99,Westerpark,0.0,
4940,51477304,1.0,False,De Baarsjes - Oud-West,52.36881,4.87452,Private room,2,1.0,2.0,6,$124.00,2,30,True,12,1,3.5,True,,62.0,248.0,0.07,0.14,0.22,4.99,De Baarsjes - Oud-West,0.8849315068493151,
4941,51477345,0.04,False,De Pijp - Rivierenbuurt,52.35797,4.89625,Entire home/apt,4,2.0,3.0,10,$314.00,5,25,True,0,1,5.0,False,,78.5,1570.0,0.14,0.18,0.16,4.99,De Pijp - Rivierenbuurt,0.0,
4942,51483567,0.78,False,Westerpark,52.3806,4.877605,Entire home/apt,3,2.0,2.0,9,$150.00,20,30,True,0,0,5.0,False,,50.0,3000.0,0.08,0.16,0.17,4.99,Westerpark,0.0,
4943,51499735,1.0,False,Oud-Oost,52.35479,4.91183,Private room,3,1.0,2.0,4,$250.00,2,14,True,0,0,,False,,83.33,500.0,0.12,0.25,0.31,4.99,Oud-Oost,,
4944,51501124,0.5,False,Noord-West,52.4064,4.89693,Entire home/apt,3,2.0,1.0,1,$100.00,19,30,True,1,0,5.0,False,,33.33,1900.0,0.05,0.14,0.22,4.99,Noord-West,0.005479452054794521,
4945,51504073,1.0,False,Noord-West,52.41149,4.90112,Entire home/apt,4,2.0,3.0,12,$180.00,2,365,True,0,0,5.0,False,,45.0,360.0,0.07,0.17,0.18,4.99,Noord-West,,
4946,51516943,0.46,False,Westerpark,52.39024,4.88452,Entire home/apt,4,2.0,2.0,11,$267.00,4,25,True,1,0,4.75,False,,66.75,1068.0,0.09,0.08,0.22,4.99,Westerpark,0.0547945205479452,
4947,51518009,0.5,False,De Baarsjes - Oud-West,52.36682,4.86808,Entire home/apt,2,1.0,1.0,11,$120.00,1,365,True,0,0,5.0,False,,60.0,120.0,0.09,0.15,0.14,4.99,De Baarsjes - Oud-West,,
4948,51535182,0.68,True,Centrum-West,52.37038,4.87857,Private room,2,1.0,1.0,9,$197.00,2,120,True,9,9,5.0,False,,98.5,394.0,0.09,0.15,0.16,4.99,Centrum-West,0.15342465753424658,
4949,51536382,0.67,False,Slotervaart,52.35248,4.82902,Entire home/apt,4,2.0,2.0,8,$160.00,2,30,True,0,0,5.0,False,,40.0,320.0,0.1,0.19,0.25,4.99,Slotervaart,,
4950,51546018,1.0,False,Oud-Oost,52.35687,4.90803,Entire home/apt,2,1.0,1.0,7,$200.00,4,14,True,0,0,5.0,False,,100.0,800.0,0.09,0.2,0.28,4.99,Oud-Oost,0.0,
4951,51546609,0.71,False,Bos en Lommer,52.37665,4.85712,Entire home/apt,4,2.0,2.0,16,$330.00,2,14,True,0,0,5.0,False,,82.5,660.0,0.14,0.19,0.16,4.99,Bos en Lommer,0.021917808219178082,
4952,51549763,0.55,False,Centrum-Oost,52.36937,4.91548,Entire home/apt,2,1.0,1.0,6,$175.00,3,30,True,0,0,4.86,False,,87.5,525.0,0.07,0.22,0.2,4.99,Centrum-Oost,0.0,
4953,51558148,0.0,False,De Baarsjes - Oud-West,52.36858,4.86763,Entire home/apt,2,1.0,1.0,13,$200.00,12,20,True,22,0,,False,,100.0,2400.0,0.09,0.18,0.17,4.99,De Baarsjes - Oud-West,0.9534246575342465,
4954,51559516,1.0,False,De Baarsjes - Oud-West,52.36684,4.8550076,Entire home/apt,2,1.0,1.0,5,$149.00,1,5,True,0,0,,False,,74.5,149.0,0.08,0.15,0.19,4.99,De Baarsjes - Oud-West,,
4955,51560215,0.96,True,Bijlmer-Oost,52.32452,4.98268,Entire home/apt,6,3.0,5.0,8,$207.00,1,21,True,0,0,4.88,False,,34.5,207.0,0.1,0.24,0.23,4.99,Bijlmer-Oost,,
4956,51566951,0.71,True,Centrum-West,52.38423,4.88466,Entire home/apt,2,1.0,1.0,8,$150.00,7,1125,True,1,0,4.67,False,,75.0,1050.0,0.08,0.18,0.2,4.99,Centrum-West,0.0410958904109589,
4957,51567924,0.36,False,Oostelijk Havengebied - Indische Buurt,52.36387,4.935694,Entire home/apt,2,1.0,1.0,11,$200.00,2,9,True,13,0,,False,,100.0,400.0,0.07,0.26,0.21,4.99,Oostelijk Havengebied - Indische Buurt,0.4,
4958,51572428,0.6,False,Centrum-West,52.36912,4.88,Private room,2,1.0,1.0,2,$109.00,2,1125,True,5,1,4.65,True,,54.5,218.0,0.06,0.2,0.18,4.99,Centrum-West,0.4547945205479452,
4959,51581410,0.5,False,Gaasperdam - Driemond,52.29158,4.96788,Entire home/apt,2,1.0,1.0,7,$96.00,7,1125,True,0,0,5.0,False,,48.0,672.0,0.07,0.11,0.17,4.99,Gaasperdam - Driemond,0.0,
4960,51596066,0.92,False,Slotervaart,52.36442,4.83686,Private room,2,1.0,,4,$109.00,2,5,True,3,2,4.93,False,,54.5,218.0,0.06,0.1,0.2,4.99,Slotervaart,,
4961,51602353,0.63,False,Oud-Oost,52.35256,4.91419,Entire home/apt,4,2.0,2.0,2,$100.00,6,15,True,0,0,5.0,False,,25.0,600.0,0.07,0.17,0.22,4.99,Oud-Oost,0.0027397260273972603,
4962,51628754,0.01,False,De Pijp - Rivierenbuurt,52.34247,4.90832,Entire home/apt,2,1.0,1.0,3,$150.00,2,21,True,0,0,5.0,False,,75.0,300.0,0.07,0.19,0.25,4.99,De Pijp - Rivierenbuurt,,
4963,51631137,1.0,True,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2.0,3.0,16,$500.00,1,1125,True,2,0,4.5,True,,125.0,500.0,0.11,0.22,0.3,10.99,Oud-Oost,0.2876712328767123,
4964,51631847,0.83,False,De Baarsjes - Oud-West,52.36631,4.85053,Entire home/apt,2,1.0,1.0,19,$555.00,3,30,True,0,0,,True,,277.5,1665.0,0.1,0.33,0.37,10.99,De Baarsjes - Oud-West,0.0,
4965,51632955,0.25,False,De Baarsjes - Oud-West,52.363438,4.865377,Entire home/apt,2,1.0,1.0,25,$600.00,1,365,True,18,0,,True,,300.0,600.0,0.02,0.17,0.26,10.99,De Baarsjes - Oud-West,,
4966,51647165,0.56,False,Slotervaart,52.35516,4.83249,Entire home/apt,3,2.0,,4,$94.00,3,365,True,0,1,5.0,False,,31.33,282.0,0.04,0.12,0.15,4.99,Slotervaart,0.021917808219178082,
4967,51675569,0.58,True,Centrum-West,52.37019,4.88046,Private room,2,1.0,1.0,7,$173.00,2,365,True,6,6,4.91,False,,86.5,346.0,0.07,0.24,0.2,4.99,Centrum-West,0.2191780821917808,
4968,51679327,0.97,False,De Baarsjes - Oud-West,52.36295,4.87654,Entire home/apt,2,1.0,1.0,9,$250.00,3,30,True,0,0,4.63,False,,125.0,750.0,0.08,0.13,0.32,4.99,De Baarsjes - Oud-West,0.01643835616438356,
4969,51687534,0.12,False,De Baarsjes - Oud-West,52.36102,4.84952,Entire home/apt,2,1.0,1.0,10,$159.00,2,21,True,7,2,5.0,False,,79.5,318.0,0.06,0.12,0.16,4.99,De Baarsjes - Oud-West,,
4970,51700004,0.93,True,Zuid,52.35553,4.86991,Private room,2,1.0,1.0,11,$216.00,2,365,True,5,2,4.8,True,,108.0,432.0,0.07,0.16,0.19,4.99,Zuid,0.5616438356164384,
4971,51701187,0.75,False,Oud-Oost,52.35523,4.92036,Entire home/apt,4,2.0,2.0,9,$220.00,5,5,True,0,0,5.0,False,,55.0,1100.0,0.1,0.24,0.3,4.99,Oud-Oost,0.2328767123287671,
4972,51709813,1.0,False,De Baarsjes - Oud-West,52.3717,4.85972,Entire home/apt,4,2.0,2.0,11,$249.00,3,21,True,0,2,5.0,False,,62.25,747.0,0.06,0.09,0.22,4.99,De Baarsjes - Oud-West,0.0,
4973,51718773,0.88,False,Oostelijk Havengebied - Indische Buurt,52.363235,4.936599,Entire home/apt,2,1.0,1.0,1,$170.00,3,1125,True,0,0,5.0,False,,85.0,510.0,0.07,0.24,0.19,4.99,Oostelijk Havengebied - Indische Buurt,0.0,
4974,51740560,0.6,False,De Baarsjes - Oud-West,52.36293,4.86405,Entire home/apt,2,1.0,1.0,4,$130.00,7,30,True,0,0,5.0,False,,65.0,910.0,0.09,0.13,0.18,4.99,De Baarsjes - Oud-West,0.019178082191780823,
4975,51741714,1.0,True,Slotervaart,52.36952,4.83327,Private room,2,1.0,1.0,6,$92.00,4,45,True,0,1,4.9,False,,46.0,368.0,0.04,0.11,0.15,4.99,Slotervaart,0.3095890410958904,
4976,51748201,0.09,False,Oud-Noord,52.38901,4.94464,Entire home/apt,4,2.0,3.0,9,$246.00,3,20,True,0,0,,False,,61.5,738.0,0.05,0.26,0.13,4.99,Oud-Noord,0.08493150684931507,
4977,51760555,0.59,False,De Baarsjes - Oud-West,52.36655,4.86362,Entire home/apt,2,1.0,1.0,6,$85.00,2,365,True,0,0,5.0,False,,42.5,170.0,0.06,0.13,0.16,4.99,De Baarsjes - Oud-West,0.0,
4978,51761424,0.55,False,De Baarsjes - Oud-West,52.36121,4.85855,Entire home/apt,2,1.0,,6,$133.00,1,7,True,0,0,4.91,False,,66.5,133.0,0.06,0.12,0.17,4.99,De Baarsjes - Oud-West,0.0,
4979,51790429,1.0,False,De Baarsjes - Oud-West,52.36196,4.86203,Entire home/apt,2,1.0,1.0,5,$177.00,2,30,True,0,0,4.88,True,,88.5,354.0,0.07,0.15,0.19,4.99,De Baarsjes - Oud-West,0.0,
4980,51793695,0.11,False,Zuid,52.35233,4.88616,Private room,1,1.0,1.0,2,$75.00,2,1125,True,0,0,5.0,False,,75.0,150.0,0.05,0.1,0.14,4.99,Zuid,,
4981,51809118,0.23,False,Centrum-West,52.38694,4.88585,Entire home/apt,3,2.0,2.0,3,$225.00,4,30,True,0,0,,False,,75.0,900.0,0.09,0.34,0.26,4.99,Centrum-West,0.4246575342465753,
4982,51812668,0.5,False,Bos en Lommer,52.38013,4.8511,Entire home/apt,2,1.0,1.0,7,$145.00,4,365,True,8,0,5.0,False,,72.5,580.0,0.05,0.17,0.18,4.99,Bos en Lommer,0.0273972602739726,
4983,51831283,0.0,False,IJburg - Zeeburgereiland,52.34784,5.01004,Entire home/apt,4,2.0,3.0,1,$140.00,2,30,True,0,0,,False,,35.0,280.0,0.06,0.16,0.15,4.99,IJburg - Zeeburgereiland,,
4984,51840985,0.4,False,Osdorp,52.35444,4.8093,Entire home/apt,4,2.0,1.0,10,$316.00,1,365,True,20,0,,False,,79.0,316.0,0.05,0.2,0.22,4.99,Osdorp,,
4985,51842355,0.0,False,Zuid,52.34681,4.8606,Entire home/apt,2,1.0,1.0,8,$110.00,18,30,True,2,0,,False,,55.0,1980.0,0.05,0.14,0.18,4.99,Zuid,0.2,
4986,51852210,0.87,False,Centrum-West,52.37012,4.8774,Private room,6,1.0,4.0,22,$464.00,1,1125,True,0,4,4.57,True,,77.33,464.0,0.09,0.14,0.22,10.99,Centrum-West,,
4987,51853389,0.65,False,De Baarsjes - Oud-West,52.36928,4.87545,Entire home/apt,4,2.0,,13,$339.00,2,1125,True,0,2,5.0,False,,84.75,678.0,0.08,0.2,0.24,4.99,De Baarsjes - Oud-West,0.04657534246575343,
4988,51863647,0.45,False,Centrum-Oost,52.37498,4.91075,Private room,2,1.0,2.0,1,$99.00,2,4,True,0,0,5.0,False,,49.5,198.0,0.06,0.11,0.14,4.99,Centrum-Oost,,
4989,51876728,0.9,False,Centrum-West,52.37709,4.89581,Private room,2,1.0,1.0,9,$130.00,2,1125,True,3,2,4.56,True,,65.0,260.0,0.07,0.1,0.16,4.99,Centrum-West,,
4990,51876934,1.0,False,Centrum-West,52.37773,4.89635,Private room,2,1.0,1.0,9,$138.00,2,1125,True,4,2,4.4,True,,69.0,276.0,0.05,0.12,0.17,4.99,Centrum-West,,
4991,51914508,1.0,False,Westerpark,52.38929,4.87934,Entire home/apt,2,1.0,2.0,9,$140.00,3,31,True,0,0,5.0,False,,70.0,420.0,0.07,0.07,0.17,4.99,Westerpark,0.0,
4992,51918907,0.0,False,Zuid,52.34857,4.85092,Entire home/apt,2,1.0,2.0,9,$124.00,4,365,True,0,0,5.0,False,,62.0,496.0,0.06,0.15,0.13,4.99,Zuid,0.0,
4993,51938132,1.0,False,Bijlmer-Centrum,52.2986,4.95581,Entire home/apt,2,1.0,1.0,9,$177.00,2,1125,True,0,5,5.0,False,,88.5,354.0,0.07,0.16,0.13,4.99,Bijlmer-Centrum,,
4994,51938910,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36055,4.93504,Entire home/apt,2,1.0,1.0,6,$100.00,3,14,True,0,0,4.67,False,,50.0,300.0,0.07,0.19,0.19,4.99,Oostelijk Havengebied - Indische Buurt,0.0,
4995,51942332,1.0,False,De Baarsjes - Oud-West,52.37224,4.87155,Entire home/apt,3,2.0,1.0,10,$225.00,7,365,True,3,0,5.0,False,,75.0,1575.0,0.08,0.14,0.26,4.99,De Baarsjes - Oud-West,0.2821917808219178,
4996,51953045,1.0,False,Westerpark,52.38343,4.87589,Entire home/apt,4,2.0,2.0,17,$450.00,5,30,True,0,0,,True,,112.5,2250.0,0.07,0.27,0.29,10.99,Westerpark,0.0,
4997,51956884,0.86,False,Zuid,52.34558,4.84868,Entire home/apt,2,1.0,2.0,8,$139.00,2,5,True,0,0,5.0,False,,69.5,278.0,0.08,0.14,0.21,4.99,Zuid,,
4998,51961765,1.0,False,De Baarsjes - Oud-West,52.37161,4.85221,Private room,3,1.0,2.0,4,$90.00,1,365,True,16,2,4.42,True,,30.0,90.0,0.06,0.13,0.15,4.99,De Baarsjes - Oud-West,0.9534246575342465,
4999,51961840,1.0,True,Centrum-Oost,52.36774,4.89638,Private room,4,1.0,2.0,13,$349.00,1,365,True,0,0,4.74,False,,87.25,349.0,0.07,0.2,0.34,4.99,Centrum-Oost,,
5000,51977144,0.89,False,De Baarsjes - Oud-West,52.36632,4.87435,Entire home/apt,6,3.0,3.0,27,$780.00,60,90,True,28,0,,True,,130.0,46800.0,0.15,0.28,0.33,10.99,De Baarsjes - Oud-West,0.2410958904109589,
5001,51977459,0.17,False,Centrum-Oost,52.37371,4.91022,Private room,2,1.0,2.0,2,$83.00,2,4,True,0,0,,False,,41.5,166.0,0.05,0.11,0.15,4.99,Centrum-Oost,,
5002,51977694,0.89,False,De Baarsjes - Oud-West,52.36428,4.87391,Entire home/apt,2,1.0,1.0,11,$202.00,60,60,True,30,0,4.5,True,,101.0,12120.0,0.09,0.23,0.29,4.99,De Baarsjes - Oud-West,0.2465753424657534,
5003,51977843,0.37,False,Centrum-Oost,52.37212,4.9102,Private room,2,1.0,2.0,5,$83.00,2,4,True,0,0,5.0,False,,41.5,166.0,0.03,0.1,0.14,4.99,Centrum-Oost,,
5004,51979647,0.78,False,Centrum-Oost,52.37395,4.90862,Private room,2,1.0,2.0,6,$83.00,2,4,True,0,0,,False,,41.5,166.0,0.05,0.12,0.17,4.99,Centrum-Oost,,
5005,51980217,0.14,False,Centrum-Oost,52.37262,4.90842,Private room,2,1.0,2.0,5,$83.00,2,4,True,0,0,5.0,False,,41.5,166.0,0.04,0.06,0.15,4.99,Centrum-Oost,,
5006,51984973,0.56,False,Centrum-Oost,52.36867,4.92468,Private room,2,1.0,1.0,8,$133.00,3,7,True,0,1,5.0,False,,66.5,399.0,0.07,0.23,0.18,4.99,Centrum-Oost,0.42191780821917807,
5007,51993975,0.6,False,De Baarsjes - Oud-West,52.3685,4.85655,Entire home/apt,4,2.0,2.0,14,$350.00,4,365,True,0,0,5.0,False,,87.5,1400.0,0.13,0.17,0.22,4.99,De Baarsjes - Oud-West,0.0,
5008,51999409,0.53,False,Centrum-Oost,52.36764,4.92267,Private room,2,1.0,2.0,7,$133.00,3,7,True,0,1,5.0,False,,66.5,399.0,0.05,0.17,0.21,4.99,Centrum-Oost,0.4547945205479452,
5009,51999991,0.65,False,Centrum-Oost,52.36814,4.925999,Entire home/apt,3,2.0,1.0,11,$350.00,2,16,True,24,0,5.0,False,,116.67,700.0,0.07,0.2,0.25,4.99,Centrum-Oost,,
5010,52016670,1.0,False,Oud-Oost,52.35831,4.90595,Entire home/apt,4,2.0,3.0,9,$144.00,1,23,True,0,0,3.33,True,,36.0,144.0,0.07,0.2,0.19,4.99,Oud-Oost,,
